text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
Instructions:,Instructions:,"In a large bowl, combine the black beans, corn, tomatoes, red onion, and cilantro.","In a large bowl, combine the black beans, corn, tomatoes, red onion, and cilantro.",1180.5,36.0,0,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,8,8,0
"In a large bowl, combine the black beans, corn, tomatoes, red onion, and cilantro.","In a large bowl, combine the black beans, corn, tomatoes, red onion, and cilantro.",Drizzle with olive oil and lime juice.,Drizzle with olive oil and lime juice.,0.5,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,8,8,1
Drizzle with olive oil and lime juice.,Drizzle with olive oil and lime juice.,"Season with salt and pepper, then toss to combine.","Season with salt and pepper, then toss to combine.",0.5,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,8,8,1
"Season with salt and pepper, then toss to combine.","Season with salt and pepper, then toss to combine.",Chicken and Pesto Sandwich,Chicken and Pesto Sandwich,1449000.0,-36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,8,8,0
Chicken and Pesto Sandwich,Chicken and Pesto Sandwich,Ingredients:,Ingredients:,1180.0,0.0,1,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,0
Ingredients:,Ingredients:,2 slices whole grain bread,2 slices whole grain bread,1179.0,36.0,0,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,8,8,0
2 slices whole grain bread,2 slices whole grain bread,"1 cup cooked chicken breast, sliced","1 cup cooked chicken breast, sliced",1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
"1 cup cooked chicken breast, sliced","1 cup cooked chicken breast, sliced",2 tablespoons pesto,2 tablespoons pesto,1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
2 tablespoons pesto,2 tablespoons pesto,1/2 cup baby spinach,1/2 cup baby spinach,0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
1/2 cup baby spinach,1/2 cup baby spinach,"1/4 cup roasted red peppers, sliced","1/4 cup roasted red peppers, sliced",1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
"1/4 cup roasted red peppers, sliced","1/4 cup roasted red peppers, sliced",Instructions:,Instructions:,-1965.0,-36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,8,8,0
Instructions:,Instructions:,Spread pesto on one slice of bread.,Spread pesto on one slice of bread.,3145.0,36.0,0,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,8,8,0
Spread pesto on one slice of bread.,Spread pesto on one slice of bread.,"Layer the chicken, spinach, and roasted red peppers on top.","Layer the chicken, spinach, and roasted red peppers on top.",1.0,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,8,8,1
"Layer the chicken, spinach, and roasted red peppers on top.","Layer the chicken, spinach, and roasted red peppers on top.",Top with the second slice of bread and cut in half.,Top with the second slice of bread and cut in half.,1.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,8,8,1
Top with the second slice of bread and cut in half.,Top with the second slice of bread and cut in half.,Lentil Salad,Lentil Salad,2416314.0,-36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,8,8,0
Lentil Salad,Lentil Salad,Ingredients:,Ingredients:,1180.0,0.0,1,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,0
Ingredients:,Ingredients:,1 cup cooked lentils,1 cup cooked lentils,1178.0,36.0,0,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,8,8,0
1 cup cooked lentils,1 cup cooked lentils,"1/2 cup cherry tomatoes, halved","1/2 cup cherry tomatoes, halved",0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
"1/2 cup cherry tomatoes, halved","1/2 cup cherry tomatoes, halved","1/2 cucumber, diced","1/2 cucumber, diced",0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
"1/2 cucumber, diced","1/2 cucumber, diced","1/4 cup red onion, finely chopped","1/4 cup red onion, finely chopped",0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
"1/4 cup red onion, finely chopped","1/4 cup red onion, finely chopped","1/4 cup feta cheese, crumbled","1/4 cup feta cheese, crumbled",0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
"1/4 cup feta cheese, crumbled","1/4 cup feta cheese, crumbled",2 tablespoons olive oil,2 tablespoons olive oil,-2.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
2 tablespoons olive oil,2 tablespoons olive oil,1 tablespoon red wine vinegar,1 tablespoon red wine vinegar,0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
1 tablespoon red wine vinegar,1 tablespoon red wine vinegar,Salt and pepper to taste,Salt and pepper to taste,0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
Salt and pepper to taste,Salt and pepper to taste,Instructions:,Instructions:,-1966.0,-36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,8,8,0
Instructions:,Instructions:,"In a large bowl, combine the lentils, tomatoes, cucumber, red onion, and feta cheese.","In a large bowl, combine the lentils, tomatoes, cucumber, red onion, and feta cheese.",3146.0,36.0,0,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,8,8,0
"In a large bowl, combine the lentils, tomatoes, cucumber, red onion, and feta cheese.","In a large bowl, combine the lentils, tomatoes, cucumber, red onion, and feta cheese.",Drizzle with olive oil and red wine vinegar.,Drizzle with olive oil and red wine vinegar.,0.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,8,8,1
Drizzle with olive oil and red wine vinegar.,Drizzle with olive oil and red wine vinegar.,"Season with salt and pepper, then toss to combine.","Season with salt and pepper, then toss to combine.",0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,8,8,1
Chickpea and Avocado Sandwich,Chickpea and Avocado Sandwich,Ingredients:,Ingredients:,-786.25,0.0,1,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,0
Ingredients:,Ingredients:,2 slices whole grain bread,2 slices whole grain bread,3144.5,36.0,0,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
2 slices whole grain bread,2 slices whole grain bread,"1/2 avocado, mashed","1/2 avocado, mashed",0.5,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,1
"1/2 avocado, mashed","1/2 avocado, mashed","1/2 cup chickpeas, mashed","1/2 cup chickpeas, mashed",0.5,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,1
"1/2 cup chickpeas, mashed","1/2 cup chickpeas, mashed","1/4 cup cherry tomatoes, halved","1/4 cup cherry tomatoes, halved",0.5,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,1
"1/4 cup cherry tomatoes, halved","1/4 cup cherry tomatoes, halved",1 tablespoon olive oil,1 tablespoon olive oil,0.5,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,1
1 tablespoon olive oil,1 tablespoon olive oil,Salt and pepper to taste,Salt and pepper to taste,-1.5,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,1
Salt and pepper to taste,Salt and pepper to taste,Instructions:,Instructions:,-1966.0,-36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,9,9,0
Instructions:,Instructions:,"In a bowl, combine the mashed avocado and chickpeas.","In a bowl, combine the mashed avocado and chickpeas.",1180.5,36.0,0,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
"In a bowl, combine the mashed avocado and chickpeas.","In a bowl, combine the mashed avocado and chickpeas.",Spread the mixture on one slice of bread.,Spread the mixture on one slice of bread.,0.5,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,1
Spread the mixture on one slice of bread.,Spread the mixture on one slice of bread.,Top with cherry tomatoes and drizzle with olive oil.,Top with cherry tomatoes and drizzle with olive oil.,1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,1
Top with cherry tomatoes and drizzle with olive oil.,Top with cherry tomatoes and drizzle with olive oil.,"Season with salt and pepper, then top with the second slice of bread.","Season with salt and pepper, then top with the second slice of bread.",0.0,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,1
"Season with salt and pepper, then top with the second slice of bread.","Season with salt and pepper, then top with the second slice of bread.",Greek Salad,Greek Salad,1449002.0,-36.0,0,1,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
Greek Salad,Greek Salad,Ingredients:,Ingredients:,1180.0,0.0,1,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,0
Ingredients:,Ingredients:,"1 cup cherry tomatoes, halved","1 cup cherry tomatoes, halved",1179.0,36.0,0,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
"1 cup cherry tomatoes, halved","1 cup cherry tomatoes, halved","1/2 cucumber, diced","1/2 cucumber, diced",1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,1
"1/2 cucumber, diced","1/2 cucumber, diced","1/4 cup red onion, finely chopped","1/4 cup red onion, finely chopped",1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,1
"1/4 cup red onion, finely chopped","1/4 cup red onion, finely chopped","1/4 cup black olives, sliced","1/4 cup black olives, sliced",0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,1
"1/4 cup black olives, sliced","1/4 cup black olives, sliced","1/4 cup feta cheese, crumbled","1/4 cup feta cheese, crumbled",1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,1
"1/4 cup feta cheese, crumbled","1/4 cup feta cheese, crumbled",2 tablespoons olive oil,2 tablespoons olive oil,1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,1
2 tablespoons olive oil,2 tablespoons olive oil,1 tablespoon red wine vinegar,1 tablespoon red wine vinegar,1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,1
1 tablespoon red wine vinegar,1 tablespoon red wine vinegar,Salt and pepper to taste,Salt and pepper to taste,0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,1
Salt and pepper to taste,Salt and pepper to taste,Instructions:,Instructions:,-1965.0,-36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,9,9,0
Instructions:,Instructions:,"In a large bowl, combine the tomatoes, cucumber, red onion, olives, and feta cheese.","In a large bowl, combine the tomatoes, cucumber, red onion, olives, and feta cheese.",1180.0,36.0,0,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
"In a large bowl, combine the tomatoes, cucumber, red onion, olives, and feta cheese.","In a large bowl, combine the tomatoes, cucumber, red onion, olives, and feta cheese.",Drizzle with olive oil and red wine vinegar.,Drizzle with olive oil and red wine vinegar.,-2.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,1
Drizzle with olive oil and red wine vinegar.,Drizzle with olive oil and red wine vinegar.,"Season with salt and pepper, then toss to combine.","Season with salt and pepper, then toss to combine.",0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,1
"Season with salt and pepper, then toss to combine.","Season with salt and pepper, then toss to combine.",Turkey and Cranberry Wrap,Turkey and Cranberry Wrap,1449002.0,-36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
Turkey and Cranberry Wrap,Turkey and Cranberry Wrap,Ingredients:,Ingredients:,1178.0,0.0,1,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,0
Ingredients:,Ingredients:,1 whole wheat tortilla,1 whole wheat tortilla,1180.0,36.0,0,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
1 whole wheat tortilla,1 whole wheat tortilla,4 slices turkey breast,4 slices turkey breast,0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,1
4 slices turkey breast,4 slices turkey breast,2 tablespoons cranberry sauce,2 tablespoons cranberry sauce,0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,1
2 tablespoons cranberry sauce,2 tablespoons cranberry sauce,1/2 cup baby spinach,1/2 cup baby spinach,-2.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,1
1/2 cup baby spinach,1/2 cup baby spinach,1/4 cup shredded carrots,1/4 cup shredded carrots,0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,1
1/4 cup shredded carrots,1/4 cup shredded carrots,Instructions:,Instructions:,-1966.0,-36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,9,9,0
Lay the tortilla flat and spread the cranberry sauce evenly.,Lay the tortilla flat and spread the cranberry sauce evenly.,"Add the turkey, spinach, and carrots.","Add the turkey, spinach, and carrots.",0.25,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,10,10,1
"Add the turkey, spinach, and carrots.","Add the turkey, spinach, and carrots.",Roll up the tortilla tightly and slice in half.,Roll up the tortilla tightly and slice in half.,0.25,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,10,10,1
Roll up the tortilla tightly and slice in half.,Roll up the tortilla tightly and slice in half.,Caprese Salad,Caprese Salad,1449000.0,-36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,10,10,0
Caprese Salad,Caprese Salad,Ingredients:,Ingredients:,-786.0,-0.0,1,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,0
Ingredients:,Ingredients:,"1 cup cherry tomatoes, halved","1 cup cherry tomatoes, halved",3146.5,36.0,0,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,10,10,0
"1 cup cherry tomatoes, halved","1 cup cherry tomatoes, halved","1/2 cup fresh mozzarella, diced","1/2 cup fresh mozzarella, diced",-1.5,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,1
"1/2 cup fresh mozzarella, diced","1/2 cup fresh mozzarella, diced",Fresh basil leaves,Fresh basil leaves,0.5,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,1
Fresh basil leaves,Fresh basil leaves,2 tablespoons olive oil,2 tablespoons olive oil,0.5,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,1
2 tablespoons olive oil,2 tablespoons olive oil,1 tablespoon balsamic glaze,1 tablespoon balsamic glaze,0.5,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,1
1 tablespoon balsamic glaze,1 tablespoon balsamic glaze,Salt and pepper to taste,Salt and pepper to taste,1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,1
Salt and pepper to taste,Salt and pepper to taste,Instructions:,Instructions:,-1965.0,-36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,10,10,0
Instructions:,Instructions:,"In a bowl, combine the tomatoes, mozzarella, and basil.","In a bowl, combine the tomatoes, mozzarella, and basil.",1179.0,36.0,0,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,10,10,0
"In a bowl, combine the tomatoes, mozzarella, and basil.","In a bowl, combine the tomatoes, mozzarella, and basil.",Drizzle with olive oil and balsamic glaze.,Drizzle with olive oil and balsamic glaze.,1.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,10,10,1
Drizzle with olive oil and balsamic glaze.,Drizzle with olive oil and balsamic glaze.,"Season with salt and pepper, then toss to combine.","Season with salt and pepper, then toss to combine.",0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,10,10,1
"Season with salt and pepper, then toss to combine.","Season with salt and pepper, then toss to combine.",Chicken and Veggie Skewers,Chicken and Veggie Skewers,1449002.0,-36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,10,10,0
Chicken and Veggie Skewers,Chicken and Veggie Skewers,Ingredients:,Ingredients:,1180.0,0.0,1,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,0
Ingredients:,Ingredients:,"1 cup cooked chicken breast, cubed","1 cup cooked chicken breast, cubed",1179.0,36.0,0,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,10,10,0
"1 cup cooked chicken breast, cubed","1 cup cooked chicken breast, cubed","1/2 cup bell pepper, cubed","1/2 cup bell pepper, cubed",1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,1
"1/2 cup bell pepper, cubed","1/2 cup bell pepper, cubed","1/2 cup zucchini, sliced","1/2 cup zucchini, sliced",1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,1
"1/2 cup zucchini, sliced","1/2 cup zucchini, sliced","1/4 cup red onion, cubed","1/4 cup red onion, cubed",1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,1
"1/4 cup red onion, cubed","1/4 cup red onion, cubed",2 tablespoons olive oil,2 tablespoons olive oil,0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,1
2 tablespoons olive oil,2 tablespoons olive oil,1 tablespoon lemon juice,1 tablespoon lemon juice,1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,1
1 tablespoon lemon juice,1 tablespoon lemon juice,Salt and pepper to taste,Salt and pepper to taste,1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,1
Salt and pepper to taste,Salt and pepper to taste,Instructions:,Instructions: h,-1968.0,-36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,10,10,0
Instructions:,Instructions: h,"Thread the chicken, bell pepper, zucchini, and red onion onto skewers.","Thread the chicken, bell pepper, zucchini, and red onion onto skewers.",1180.0,36.0,0,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,10,10,0
"Thread the chicken, bell pepper, zucchini, and red onion onto skewers.","Thread the chicken, bell pepper, zucchini, and red onion onto skewers.",Drizzle with olive oil and lemon juice.,Drizzle with olive oil and lemon juice.,0.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,10,10,1
Drizzle with olive oil and lemon juice.,Drizzle with olive oil and lemon juice.,Season with salt and pepper.,Season with salt and pepper.,0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,10,10,1
Season with salt and pepper.,Season with salt and pepper.,Serve cold or reheat before serving.,Serve cold or reheat before serving.,-2.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,10,10,1
Serve cold or reheat before serving.,Serve cold or reheat before serving.,Tuna and Avocado Salad,Tuna and Avocado Salad,1449002.0,-36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,10,10,0
Tuna and Avocado Salad,Tuna and Avocado Salad,Ingredients:,Ingredients:,1180.0,0.0,1,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,0
Ingredients:,Ingredients:,"1 can tuna, drained","1 can tuna, drained",1178.0,36.0,0,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,10,10,0
"1 can tuna, drained","1 can tuna, drained","1/2 avocado, diced","1/2 avocado, diced",0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,1
"1/2 avocado, diced","1/2 avocado, diced","1/4 cup cherry tomatoes, halved","1/4 cup cherry tomatoes, halved",0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,1
"1/4 cup red onion, finely chopped","1/4 cup red onion, finely chopped",2 tablespoons olive oil,2 tablespoons olive oil,0.25,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,11,11,1
2 tablespoons olive oil,2 tablespoons olive oil,1 tablespoon lemon juice,1 tablespoon lemon juice,0.25,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,11,11,1
1 tablespoon lemon juice,1 tablespoon lemon juice,Salt and pepper to taste,Salt and pepper to taste,-1.75,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,11,11,1
Salt and pepper to taste,Salt and pepper to taste,Instructions:,Instructions:,-1966.0,-36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,11,11,0
Instructions:,Instructions:,"In a bowl, combine the tuna, avocado, tomatoes, and red onion.","In a bowl, combine the tuna, avocado, tomatoes, and red onion.",1180.5,36.0,0,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,11,11,0
"In a bowl, combine the tuna, avocado, tomatoes, and red onion.","In a bowl, combine the tuna, avocado, tomatoes, and red onion.",Drizzle with olive oil and lemon juice.,Drizzle with olive oil and lemon juice.,0.5,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,11,11,1
Drizzle with olive oil and lemon juice.,Drizzle with olive oil and lemon juice.,"Season with salt and pepper, then toss to combine.","Season with salt and pepper, then toss to combine.",0.5,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,11,11,1
"Season with salt and pepper, then toss to combine.","Season with salt and pepper, then toss to combine.",Veggie Sushi Rolls,Veggie Sushi Rolls,1449000.0,-36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,11,11,0
Veggie Sushi Rolls,Veggie Sushi Rolls,Ingredients:,Ingredients:,1180.0,0.0,1,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,11,11,0
Ingredients:,Ingredients:,1 cup cooked sushi rice,1 cup cooked sushi rice,1180.0,36.0,0,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,11,11,0
