text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
a good option for travelers on a budget.,a good option for travelers on a budget.,Hotel Azur Nice: A budget-friendly hotel offering comfortable rooms and easy,Hotel Azur (Nice): A budget-friendly hotel oﬀering comfortable rooms and easy,4.41,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,8,8,0
Hotel Azur Nice: A budget-friendly hotel offering comfortable rooms and easy,Hotel Azur (Nice): A budget-friendly hotel oﬀering comfortable rooms and easy,access to the beach and city center. The modern amenities and convenient location,access to the beach and city center. The modern amenities and convenient location,1.0,-0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
access to the beach and city center. The modern amenities and convenient location,access to the beach and city center. The modern amenities and convenient location,make it a great choice for budget-conscious travelers.,make it a great choice for budget-conscious travelers.,1.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
make it a great choice for budget-conscious travelers.,make it a great choice for budget-conscious travelers.,"Hotel de la Paix Marseille: A budget-friendly hotel offering simple, clean rooms and","Hotel de la Paix (Marseille): A budget-friendly hotel oﬀering simple, clean rooms and",4.41,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,8,8,0
"Hotel de la Paix Marseille: A budget-friendly hotel offering simple, clean rooms and","Hotel de la Paix (Marseille): A budget-friendly hotel oﬀering simple, clean rooms and",a convenient location near the Old Port. The friendly staff and affordable rates make it,a convenient location near the Old Port. The friendly staﬀ and aﬀordable rates make it,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
a convenient location near the Old Port. The friendly staff and affordable rates make it,a convenient location near the Old Port. The friendly staﬀ and aﬀordable rates make it,a good option for travelers on a budget.,a good option for travelers on a budget.,1.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
a good option for travelers on a budget.,a good option for travelers on a budget.,Hotel du Palais Montpellier: A budget-friendly hotel located in the heart of,Hotel du Palais (Montpellier): A budget-friendly hotel located in the heart of,4.44,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,8,8,0
Hotel du Palais Montpellier: A budget-friendly hotel located in the heart of,Hotel du Palais (Montpellier): A budget-friendly hotel located in the heart of,"Montpellier, offering comfortable rooms and easy access to the city's attractions. The","Montpellier, oﬀering comfortable rooms and easy access to the city's attractions. The",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
"Montpellier, offering comfortable rooms and easy access to the city's attractions. The","Montpellier, oﬀering comfortable rooms and easy access to the city's attractions. The",artistic decor and central location make it a popular choice.,artistic decor and central location make it a popular choice.,0.97,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
artistic decor and central location make it a popular choice.,artistic decor and central location make it a popular choice.,Hotel de la Mer Nice: A budget-friendly hotel offering comfortable rooms and easy,Hotel de la Mer (Nice): A budget-friendly hotel oﬀering comfortable rooms and easy,4.44,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,8,8,0
Hotel de la Mer Nice: A budget-friendly hotel offering comfortable rooms and easy,Hotel de la Mer (Nice): A budget-friendly hotel oﬀering comfortable rooms and easy,access to the beach and city center. The modern amenities and convenient location,access to the beach and city center. The modern amenities and convenient location,1.0,-0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
access to the beach and city center. The modern amenities and convenient location,access to the beach and city center. The modern amenities and convenient location,make it a great choice for budget-conscious travelers.,make it a great choice for budget-conscious travelers.,1.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
make it a great choice for budget-conscious travelers.,make it a great choice for budget-conscious travelers.,"Hotel de la Plage Marseille: A budget-friendly hotel offering simple, clean rooms and","Hotel de la Plage (Marseille): A budget-friendly hotel oﬀering simple, clean rooms and",4.41,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,8,8,0
"Hotel de la Plage Marseille: A budget-friendly hotel offering simple, clean rooms and","Hotel de la Plage (Marseille): A budget-friendly hotel oﬀering simple, clean rooms and",a convenient location near the Old Port. The friendly staff and affordable rates make it,a convenient location near the Old Port. The friendly staﬀ and aﬀordable rates make it,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
a convenient location near the Old Port. The friendly staff and affordable rates make it,a convenient location near the Old Port. The friendly staﬀ and aﬀordable rates make it,a good option for travelers on a budget.,a good option for travelers on a budget.,1.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
a good option for travelers on a budget.,a good option for travelers on a budget.,Hotel de la Gare Montpellier: A budget-friendly hotel located in the heart of,Hotel de la Gare (Montpellier): A budget-friendly hotel located in the heart of,4.41,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,8,8,0
Hotel de la Gare Montpellier: A budget-friendly hotel located in the heart of,Hotel de la Gare (Montpellier): A budget-friendly hotel located in the heart of,"Montpellier, offering comfortable rooms and easy access to the city's attractions. The","Montpellier, oﬀering comfortable rooms and easy access to the city's attractions. The",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
"Montpellier, offering comfortable rooms and easy access to the city's attractions. The","Montpellier, oﬀering comfortable rooms and easy access to the city's attractions. The",artistic decor and central location make it a popular choice.,artistic decor and central location make it a popular choice.,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
Family-Friendly Hotels,Family-Friendly Hotels,Club Med Opio en Provence Opio: A family-friendly resort offering a wide range of,Club Med Opio en Provence (Opio): A family-friendly resort oﬀering a wide range of,4.43,36.0,0,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,9,9,0
Club Med Opio en Provence Opio: A family-friendly resort offering a wide range of,Club Med Opio en Provence (Opio): A family-friendly resort oﬀering a wide range of,"activities for children and adults, including sports, entertainment, and kids' clubs. The","activities for children and adults, including sports, entertainment, and kids' clubs. The",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
"activities for children and adults, including sports, entertainment, and kids' clubs. The","activities for children and adults, including sports, entertainment, and kids' clubs. The",beautiful setting and all-inclusive amenities make it a hassle-free vacation spot.,beautiful setting and all-inclusive amenities make it a hassle-free vacation spot.,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
beautiful setting and all-inclusive amenities make it a hassle-free vacation spot.,beautiful setting and all-inclusive amenities make it a hassle-free vacation spot.,Le Mas de Pierre Saint-Paul-de-Vence: A luxurious family-friendly hotel offering,Le Mas de Pierre (Saint-Paul-de-Vence): A luxurious family-friendly hotel oﬀering,4.41,-0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
Le Mas de Pierre Saint-Paul-de-Vence: A luxurious family-friendly hotel offering,Le Mas de Pierre (Saint-Paul-de-Vence): A luxurious family-friendly hotel oﬀering,"spacious rooms, beautiful gardens, and a variety of activities for children. The elegant","spacious rooms, beautiful gardens, and a variety of activities for children. The elegant",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
"spacious rooms, beautiful gardens, and a variety of activities for children. The elegant","spacious rooms, beautiful gardens, and a variety of activities for children. The elegant",decor and attentive service ensure a comfortable stay for families.,decor and attentive service ensure a comfortable stay for families.,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
decor and attentive service ensure a comfortable stay for families.,decor and attentive service ensure a comfortable stay for families.,Hôtel Les Roches Rouges Saint-Raphaël: A family-friendly hotel located on the,Hôtel Les Roches Rouges (Saint-Raphaël): A family-friendly hotel located on the,4.41,-0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
Hôtel Les Roches Rouges Saint-Raphaël: A family-friendly hotel located on the,Hôtel Les Roches Rouges (Saint-Raphaël): A family-friendly hotel located on the,"beach, offering comfortable rooms, a kids' club, and a variety of water sports. The","beach, oﬀering comfortable rooms, a kids' club, and a variety of water sports. The",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
"beach, offering comfortable rooms, a kids' club, and a variety of water sports. The","beach, oﬀering comfortable rooms, a kids' club, and a variety of water sports. The",beachfront location and family-oriented amenities make it a great choice for a seaside,beachfront location and family-oriented amenities make it a great choice for a seaside,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
beachfront location and family-oriented amenities make it a great choice for a seaside,beachfront location and family-oriented amenities make it a great choice for a seaside,vacation.,vacation.,1.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
vacation.,vacation.,"Château de Berne Lorgues: A family-friendly hotel located on a vineyard, offering","Château de Berne (Lorgues): A family-friendly hotel located on a vineyard, oﬀering",4.41,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
"Château de Berne Lorgues: A family-friendly hotel located on a vineyard, offering","Château de Berne (Lorgues): A family-friendly hotel located on a vineyard, oﬀering","spacious rooms, a kids' club, and a variety of outdoor activities. The picturesque","spacious rooms, a kids' club, and a variety of outdoor activities. The picturesque",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
"spacious rooms, a kids' club, and a variety of outdoor activities. The picturesque","spacious rooms, a kids' club, and a variety of outdoor activities. The picturesque",setting and family-friendly facilities make it a unique and enjoyable stay.,setting and family-friendly facilities make it a unique and enjoyable stay.,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
setting and family-friendly facilities make it a unique and enjoyable stay.,setting and family-friendly facilities make it a unique and enjoyable stay.,Hôtel Barrière Le Majestic Cannes: A luxurious family-friendly hotel offering spacious,Hôtel Barrière Le Majestic (Cannes): A luxurious family-friendly hotel oﬀering spacious,4.41,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
Hôtel Barrière Le Majestic Cannes: A luxurious family-friendly hotel offering spacious,Hôtel Barrière Le Majestic (Cannes): A luxurious family-friendly hotel oﬀering spacious,"rooms, beautiful gardens, and a variety of activities for children. The elegant decor and","rooms, beautiful gardens, and a variety of activities for children. The elegant decor and",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
"rooms, beautiful gardens, and a variety of activities for children. The elegant decor and","rooms, beautiful gardens, and a variety of activities for children. The elegant decor and",attentive service ensure a comfortable stay for families.,attentive service ensure a comfortable stay for families.,1.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
attentive service ensure a comfortable stay for families.,attentive service ensure a comfortable stay for families.,Hôtel du Cap-Eden-Roc Antibes: A luxurious family-friendly hotel offering spacious,Hôtel du Cap-Eden-Roc (Antibes): A luxurious family-friendly hotel oﬀering spacious,4.44,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
Hôtel du Cap-Eden-Roc Antibes: A luxurious family-friendly hotel offering spacious,Hôtel du Cap-Eden-Roc (Antibes): A luxurious family-friendly hotel oﬀering spacious,"rooms, beautiful gardens, and a variety of activities for children. The elegant decor and","rooms, beautiful gardens, and a variety of activities for children. The elegant decor and",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
"rooms, beautiful gardens, and a variety of activities for children. The elegant decor and","rooms, beautiful gardens, and a variety of activities for children. The elegant decor and",attentive service ensure a comfortable stay for families.,attentive service ensure a comfortable stay for families.,0.97,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
attentive service ensure a comfortable stay for families.,attentive service ensure a comfortable stay for families.,Hôtel Royal Riviera Saint-Jean-Cap-Ferrat: A luxurious family-friendly hotel offering,Hôtel Royal Riviera (Saint-Jean-Cap-Ferrat): A luxurious family-friendly hotel oﬀering,4.44,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
Hôtel Royal Riviera Saint-Jean-Cap-Ferrat: A luxurious family-friendly hotel offering,Hôtel Royal Riviera (Saint-Jean-Cap-Ferrat): A luxurious family-friendly hotel oﬀering,"spacious rooms, beautiful gardens, and a variety of activities for children. The elegant","spacious rooms, beautiful gardens, and a variety of activities for children. The elegant",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
"spacious rooms, beautiful gardens, and a variety of activities for children. The elegant","spacious rooms, beautiful gardens, and a variety of activities for children. The elegant",decor and attentive service ensure a comfortable stay for families.,decor and attentive service ensure a comfortable stay for families.,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
decor and attentive service ensure a comfortable stay for families.,decor and attentive service ensure a comfortable stay for families.,"Hôtel Le Negresco Nice: A luxurious family-friendly hotel offering spacious rooms,","Hôtel Le Negresco (Nice): A luxurious family-friendly hotel oﬀering spacious rooms,",4.41,-0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
"Hôtel Le Negresco Nice: A luxurious family-friendly hotel offering spacious rooms,","Hôtel Le Negresco (Nice): A luxurious family-friendly hotel oﬀering spacious rooms,","beautiful gardens, and a variety of activities for children. The elegant decor and","beautiful gardens, and a variety of activities for children. The elegant decor and",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
"beautiful gardens, and a variety of activities for children. The elegant decor and","beautiful gardens, and a variety of activities for children. The elegant decor and",attentive service ensure a comfortable stay for families.,attentive service ensure a comfortable stay for families.,1.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
attentive service ensure a comfortable stay for families.,attentive service ensure a comfortable stay for families.,"Hôtel Martinez Cannes: A luxurious family-friendly hotel offering spacious rooms,","Hôtel Martinez (Cannes): A luxurious family-friendly hotel oﬀering spacious rooms,",4.41,-0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
"Hôtel Martinez Cannes: A luxurious family-friendly hotel offering spacious rooms,","Hôtel Martinez (Cannes): A luxurious family-friendly hotel oﬀering spacious rooms,","beautiful gardens, and a variety of activities for children. The elegant decor and","beautiful gardens, and a variety of activities for children. The elegant decor and",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
"beautiful gardens, and a variety of activities for children. The elegant decor and","beautiful gardens, and a variety of activities for children. The elegant decor and",attentive service ensure a comfortable stay for families.,attentive service ensure a comfortable stay for families.,1.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
attentive service ensure a comfortable stay for families.,attentive service ensure a comfortable stay for families.,"Hôtel de Paris Monaco: A luxurious family-friendly hotel offering spacious rooms,","Hôtel de Paris (Monaco): A luxurious family-friendly hotel oﬀering spacious rooms,",4.41,-0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
"Hôtel de Paris Monaco: A luxurious family-friendly hotel offering spacious rooms,","Hôtel de Paris (Monaco): A luxurious family-friendly hotel oﬀering spacious rooms,","beautiful gardens, and a variety of activities for children. The elegant decor and","beautiful gardens, and a variety of activities for children. The elegant decor and",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
"beautiful gardens, and a variety of activities for children. The elegant decor and","beautiful gardens, and a variety of activities for children. The elegant decor and",attentive service ensure a comfortable stay for families.,attentive service ensure a comfortable stay for families.,1.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
Upscale Hotels,Upscale Hotels,Hotel Negresco Nice: A historic five-star hotel located on the Promenade des,Hotel Negresco (Nice): A historic five-star hotel located on the Promenade des,4.43,36.0,0,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,11,11,0
Hotel Negresco Nice: A historic five-star hotel located on the Promenade des,Hotel Negresco (Nice): A historic five-star hotel located on the Promenade des,"Anglais, offering luxurious rooms and exceptional service. The opulent decor and","Anglais, oﬀering luxurious rooms and exceptional service. The opulent decor and",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,11,11,1
"Anglais, offering luxurious rooms and exceptional service. The opulent decor and","Anglais, oﬀering luxurious rooms and exceptional service. The opulent decor and",prime location make it a landmark in Nice.,prime location make it a landmark in Nice.,1.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
prime location make it a landmark in Nice.,prime location make it a landmark in Nice.,InterContinental Marseille - Hotel Dieu Marseille: A luxurious hotel located in a,InterContinental Marseille - Hotel Dieu (Marseille): A luxurious hotel located in a,4.41,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,11,11,0
InterContinental Marseille - Hotel Dieu Marseille: A luxurious hotel located in a,InterContinental Marseille - Hotel Dieu (Marseille): A luxurious hotel located in a,"beautifully restored 18th-century building, offering stunning views of the Old Port and","beautifully restored 18th-century building, oﬀering stunning views of the Old Port and",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
"beautifully restored 18th-century building, offering stunning views of the Old Port and","beautifully restored 18th-century building, oﬀering stunning views of the Old Port and",the city. The elegant rooms and top-notch amenities make it a standout choice.,the city. The elegant rooms and top-notch amenities make it a standout choice.,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
the city. The elegant rooms and top-notch amenities make it a standout choice.,the city. The elegant rooms and top-notch amenities make it a standout choice.,"Hotel Martinez Cannes: A luxurious hotel located on the Boulevard de la Croisette,","Hotel Martinez (Cannes): A luxurious hotel located on the Boulevard de la Croisette,",4.41,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,11,11,0
"Hotel Martinez Cannes: A luxurious hotel located on the Boulevard de la Croisette,","Hotel Martinez (Cannes): A luxurious hotel located on the Boulevard de la Croisette,","offering elegant rooms, a private beach, and a Michelin-starred restaurant. The","oﬀering elegant rooms, a private beach, and a Michelin-starred restaurant. The",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
"offering elegant rooms, a private beach, and a Michelin-starred restaurant. The","oﬀering elegant rooms, a private beach, and a Michelin-starred restaurant. The",glamorous setting and high-end services make it a favorite among celebrities.,glamorous setting and high-end services make it a favorite among celebrities.,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
glamorous setting and high-end services make it a favorite among celebrities.,glamorous setting and high-end services make it a favorite among celebrities.,"La Bastide de Gordes Gordes: A luxurious hotel located in a historic building,","La Bastide de Gordes (Gordes): A luxurious hotel located in a historic building,",4.41,-0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,11,11,0
"La Bastide de Gordes Gordes: A luxurious hotel located in a historic building,","La Bastide de Gordes (Gordes): A luxurious hotel located in a historic building,","offering elegant rooms, beautiful gardens, and stunning views of the Luberon Valley.","oﬀering elegant rooms, beautiful gardens, and stunning views of the Luberon Valley.",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
"offering elegant rooms, beautiful gardens, and stunning views of the Luberon Valley.","oﬀering elegant rooms, beautiful gardens, and stunning views of the Luberon Valley.",The refined decor and serene atmosphere make it a perfect retreat.,The refined decor and serene atmosphere make it a perfect retreat.,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,11,11,1
The refined decor and serene atmosphere make it a perfect retreat.,The refined decor and serene atmosphere make it a perfect retreat.,Hôtel Barrière Le Majestic Cannes: A luxurious hotel located on the Boulevard de la,Hôtel Barrière Le Majestic (Cannes): A luxurious hotel located on the Boulevard de la,4.41,-0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,11,11,0
Hôtel Barrière Le Majestic Cannes: A luxurious hotel located on the Boulevard de la,Hôtel Barrière Le Majestic (Cannes): A luxurious hotel located on the Boulevard de la,"Croisette, offering elegant rooms, a private beach, and a Michelin-starred restaurant.","Croisette, oﬀering elegant rooms, a private beach, and a Michelin-starred restaurant.",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,11,11,1
"Croisette, offering elegant rooms, a private beach, and a Michelin-starred restaurant.","Croisette, oﬀering elegant rooms, a private beach, and a Michelin-starred restaurant.",The glamorous setting and high-end services make it a favorite among celebrities.,The glamorous setting and high-end services make it a favorite among celebrities.,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,11,11,1
The glamorous setting and high-end services make it a favorite among celebrities.,The glamorous setting and high-end services make it a favorite among celebrities.,Hôtel du Cap-Eden-Roc Antibes: A luxurious hotel located on the Boulevard de la,Hôtel du Cap-Eden-Roc (Antibes): A luxurious hotel located on the Boulevard de la,4.44,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,11,11,0
Hôtel du Cap-Eden-Roc Antibes: A luxurious hotel located on the Boulevard de la,Hôtel du Cap-Eden-Roc (Antibes): A luxurious hotel located on the Boulevard de la,"Croisette, offering elegant rooms, a private beach, and a Michelin-starred restaurant.","Croisette, oﬀering elegant rooms, a private beach, and a Michelin-starred restaurant.",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,11,11,1
"Croisette, offering elegant rooms, a private beach, and a Michelin-starred restaurant.","Croisette, oﬀering elegant rooms, a private beach, and a Michelin-starred restaurant.",The glamorous setting and high-end services make it a favorite among celebrities.,The glamorous setting and high-end services make it a favorite among celebrities.,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,11,11,1
The glamorous setting and high-end services make it a favorite among celebrities.,The glamorous setting and high-end services make it a favorite among celebrities.,Hôtel Royal Riviera Saint-Jean-Cap-Ferrat: A luxurious hotel located on the,Hôtel Royal Riviera (Saint-Jean-Cap-Ferrat): A luxurious hotel located on the,4.41,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,11,11,0
Hôtel Royal Riviera Saint-Jean-Cap-Ferrat: A luxurious hotel located on the,Hôtel Royal Riviera (Saint-Jean-Cap-Ferrat): A luxurious hotel located on the,"Boulevard de la Croisette, offering elegant rooms, a private beach, and a Michelinstarred restaurant. The glamorous setting and high-end services make it a favorite",starred restaurant. The glamorous setting and high-end services make it a favorite,8.31,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,11,11,1
"Boulevard de la Croisette, offering elegant rooms, a private beach, and a Michelinstarred restaurant. The glamorous setting and high-end services make it a favorite",starred restaurant. The glamorous setting and high-end services make it a favorite,among celebrities.,among celebrities.,1.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
among celebrities.,among celebrities.,"Hôtel Le Negresco Nice: A luxurious hotel located on the Boulevard de la Croisette,","Hôtel Le Negresco (Nice): A luxurious hotel located on the Boulevard de la Croisette,",4.41,-0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,11,11,0
"Hôtel Le Negresco Nice: A luxurious hotel located on the Boulevard de la Croisette,","Hôtel Le Negresco (Nice): A luxurious hotel located on the Boulevard de la Croisette,","offering elegant rooms, a private beach, and a Michelin-starred restaurant. The","oﬀering elegant rooms, a private beach, and a Michelin-starred restaurant. The",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
"offering elegant rooms, a private beach, and a Michelin-starred restaurant. The","oﬀering elegant rooms, a private beach, and a Michelin-starred restaurant. The",glamorous setting and high-end services make it a favorite among celebrities.,glamorous setting and high-end services make it a favorite among celebrities.,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
